data_movimentacao,observacoes,conta_bancaria_id,tipo_movimentacao,organization_id,valor,id,saldo_anterior,lancamento_financeiro_id,descricao,saldo_posterior,created_date,updated_date,created_by_id,created_by,is_sample
"2026-02-27","Movimentação automática da OS #OS4213","6967da89b2b38c787b2c16c3","entrada","69864e74fb6fe137d3577c07","0","69a6e476f1d846f350432470","17046","69a6e4761f25dc59ccd4fa03","Recebimento OS #OS4213 - Parcela 1/2","17046","2026-03-03T13:39:02.580000","2026-03-03T13:39:02.580000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-02-27","Movimentação automática da OS #OS4245","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","0","69a6e38d4cddfbb2b7852af6","84925.995","69a6e38d7eb40730b45fc50c","Recebimento OS #OS4245 - Parcela 1/2","84925.995","2026-03-03T13:35:09.789000","2026-03-03T13:35:09.789000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-02-24","Movimentação automática da OS #OS4158","6968e1d83874701eaa7fdfcd","entrada","69864e74fb6fe137d3577c07","400","69a6d8bbc169de489e98ea07","1185","6998d83b75a7ffb1c8395cf9","[Pago] Recebimento OS #OS4158 - Parcela 2/2","1585","2026-03-03T12:48:59.467000","2026-03-03T12:48:59.467000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"2026-02-24","Movimentação automática da OS #OS4095","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","1913.67","69a6d89353b6beac7f7b6e6a","83012.325","69837f68b91c522f4acad066","[Pago] Recebimento OS #OS4095 - Parcela 3/3","84925.995","2026-03-03T12:48:19.565000","2026-03-03T12:48:19.565000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"2026-02-24","Movimentação automática da OS #OS4095","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","2027.33","69a6d885561fa36300e1cf71","80984.995","69837f6692a8d92853bb647d","[Pago] Recebimento OS #OS4095 - Parcela 2/3","83012.325","2026-03-03T12:48:05.061000","2026-03-03T12:48:05.061000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"2026-02-25","Movimentação automática da OS #OS4146","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","955","69a6d8147e19149a765ccfef","80029.995","6998d7ffd519acc86ecb56a3","[Pago] Recebimento OS #OS4146 - Parcela 2/2","80984.995","2026-03-03T12:46:12.292000","2026-03-03T12:46:12.292000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"2026-02-25","Movimentação automática da OS #OS4146","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","955","69a6d7f219ee2a7e75de5c43","79074.995","6998d7ffd519acc86ecb56a3","[Pago] Recebimento OS #OS4146 - Parcela 2/2","80029.995","2026-03-03T12:45:38.146000","2026-03-03T12:45:38.146000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"2026-02-25","Movimentação automática da OS #OS4167","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","865","69a6d74effe0b47f671cc607","78209.995","6998d7d38ec73fdb338437a1","[Pago] Recebimento OS #OS4167 - Parcela 2/2","79074.995","2026-03-03T12:42:54.765000","2026-03-03T12:42:54.765000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"2026-02-25","Movimentação automática da OS #OS4140","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","450","69a6d3a92e175c9592ce2469","77759.995","69837e23f3beb0bac31d2bab","[Pago] Recebimento OS #OS4140 - Parcela 2/2","78209.995","2026-03-03T12:27:21.524000","2026-03-03T12:27:21.524000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"2026-02-13","Movimentação automática da OS #OS4153","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","800","69a6d36edfb83aea5566f886","76959.995","6998d8cc3cf5e1a6e2b6afe8","[Pago] Recebimento OS #OS4153 - Parcela 5/5","77759.995","2026-03-03T12:26:22.895000","2026-03-03T12:26:22.895000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"2026-02-13","Movimentação automática da OS #OS4153","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","800","69a6d36e3481a0e1c85727f7","76959.995","6998d8cc3cf5e1a6e2b6afe8","[Pago] Recebimento OS #OS4153 - Parcela 5/5","77759.995","2026-03-03T12:26:22.196000","2026-03-03T12:26:22.196000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"2026-02-25","Movimentação automática da OS #OS4241","6969375e673ef9939d2d37ad","entrada","69864e74fb6fe137d3577c07","147.88","69a6d33d68ad6c7c6a9c8e94","5466.75","69a6d33da9a04e50d09f8b26","Recebimento OS #OS4241","5614.63","2026-03-03T12:25:33.333000","2026-03-03T12:25:33.333000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-02-25","Movimentação automática da OS #OS4238","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","70","69a6d2e78ed6827f0c6cd63f","76889.995","69a6d2e78ef2a0b84693c731","Recebimento OS #OS4238","76959.995","2026-03-03T12:24:07.989000","2026-03-03T12:24:07.989000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-02-25","Movimentação automática da OS #OS4061","6967da89b2b38c787b2c16c3","entrada","69864e74fb6fe137d3577c07","430","69a6d2be40d8af76fda97fd2","16616","69a6d2bd1822d6103a82a4c4","Recebimento OS #OS4061 - Parcela 4/4","17046","2026-03-03T12:23:26.268000","2026-03-03T12:23:26.268000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-02-25","Movimentação automática da OS #OS4061","6967da89b2b38c787b2c16c3","entrada","69864e74fb6fe137d3577c07","2500","69a6d2bd8a7aa18207ffa7bc","14116","69a6d2bc0671c6cfc8264009","Recebimento OS #OS4061 - Parcela 3/4","16616","2026-03-03T12:23:25.260000","2026-03-03T12:23:25.260000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-02-25","Movimentação automática da OS #OS4061","6967da89b2b38c787b2c16c3","entrada","69864e74fb6fe137d3577c07","3000","69a6d2bccf0010734946984a","11116","69a6d2bb4c563a6fec239af1","Recebimento OS #OS4061 - Parcela 2/4","14116","2026-03-03T12:23:24.247000","2026-03-03T12:23:24.247000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-02-25","Movimentação automática da OS #OS4061","6967da89b2b38c787b2c16c3","entrada","69864e74fb6fe137d3577c07","0","69a6d2bbc0f4a1a81db641a5","11116","69a6d2baa60d69d6973c40d2","Recebimento OS #OS4061 - Parcela 1/4","11116","2026-03-03T12:23:23.285000","2026-03-03T12:23:23.285000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-02-23","Movimentação automática da OS #OS4214","6967da89b2b38c787b2c16c3","entrada","69864e74fb6fe137d3577c07","30","69a6d21fb02c77f9094ec015","11086","69a6d21f1e134d0c3e1c1edb","Recebimento OS #OS4214 - Parcela 3/3","11116","2026-03-03T12:20:47.719000","2026-03-03T12:20:47.719000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-02-23","Movimentação automática da OS #OS4214","6967da89b2b38c787b2c16c3","entrada","69864e74fb6fe137d3577c07","300","69a6d21e4a57f881b4176644","10786","69a6d21e3374ba329c88bca4","Recebimento OS #OS4214 - Parcela 2/3","11086","2026-03-03T12:20:46.745000","2026-03-03T12:20:46.745000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-02-23","Movimentação automática da OS #OS4214","6967da89b2b38c787b2c16c3","entrada","69864e74fb6fe137d3577c07","0","69a6d21d4f02d0f09ac7e0e9","10786","69a6d21d1e134d0c3e1c1eda","Recebimento OS #OS4214 - Parcela 1/3","10786","2026-03-03T12:20:45.475000","2026-03-03T12:20:45.475000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-02-23","Movimentação automática da OS #OS4170","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","3200","69a6d1c10db1accc715fbd5e","73689.995","69a6d1c18317eb08c81fa417","Recebimento OS #OS4170 - Parcela 3/3","76889.995","2026-03-03T12:19:13.436000","2026-03-03T12:19:13.436000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-02-11","Movimentação automática da OS #OS4170","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","2000","69a6d1c0be407df943db67f8","71689.995","69a6d1c0b8576c6967db9570","Recebimento OS #OS4170 - Parcela 2/3","73689.995","2026-03-03T12:19:12.369000","2026-03-03T12:19:12.369000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-02-23","Movimentação automática da OS #OS4170","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","0","69a6d1bf36acb2fca390393c","71689.995","69a6d1bf6b54b8a55a3e2077","Recebimento OS #OS4170 - Parcela 1/3","71689.995","2026-03-03T12:19:11.413000","2026-03-03T12:19:11.413000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-02-26","Movimentação automática da OS #OS4208","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","300","69a6d0a98a9c953fd9aadc61","71389.995","6998e40179c7fe35489ace88","[Pago] Recebimento OS #OS4208 - Parcela 3/3","71689.995","2026-03-03T12:14:33.245000","2026-03-03T12:14:33.245000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"2026-02-26","Movimentação automática da OS #OS4208","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","300","69a6d0a77c71a79982aec331","71089.995","6998e40179c7fe35489ace88","[Pago] Recebimento OS #OS4208 - Parcela 3/3","71389.995","2026-03-03T12:14:31.828000","2026-03-03T12:14:31.828000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"2026-02-23","Movimentação automática da OS #OS4133","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","2625","69a6d0828241ea3477f22c5c","68464.995","69a6d081680349ce3bc6be44","Recebimento OS #OS4133 - Parcela 3/3","71089.995","2026-03-03T12:13:54.121000","2026-03-03T12:13:54.121000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-02-04","Movimentação automática da OS #OS4133","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","2000","69a6d080822b4f26deea7fff","66464.995","69a6d08096dd954856845a6a","Recebimento OS #OS4133 - Parcela 2/3","68464.995","2026-03-03T12:13:52.985000","2026-03-03T12:13:52.985000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-02-24","Movimentação automática da OS #OS4133","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","0","69a6d07f6b03554886f4a496","66464.995","69a6d07ff9a539e036156170","Recebimento OS #OS4133 - Parcela 1/3","66464.995","2026-03-03T12:13:51.999000","2026-03-03T12:13:51.999000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-02-24","Movimentação automática da OS #OS4160","6967da89b2b38c787b2c16c3","entrada","69864e74fb6fe137d3577c07","3500","69a6d01c86704a61a4bd0e3b","7286","69a6d01bbacbddd81ce112e2","Recebimento OS #OS4160 - Parcela 2/2","10786","2026-03-03T12:12:12.265000","2026-03-03T12:12:12.265000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-02-24","Movimentação automática da OS #OS4160","6967da89b2b38c787b2c16c3","entrada","69864e74fb6fe137d3577c07","0","69a6d01bf859719f4447301e","7286","69a6d01a3a54f6d28b99fdbf","Recebimento OS #OS4160 - Parcela 1/2","7286","2026-03-03T12:12:11.264000","2026-03-03T12:12:11.264000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-02-26","Movimentação automática da OS #OS4209","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","760","69a6cf252568e4c8d97d2126","65704.995","6998d6c5fa2e4a241f496d3b","[Pago] Recebimento OS #OS4209 - Parcela 2/2","66464.995","2026-03-03T12:08:05.860000","2026-03-03T12:08:05.860000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"2026-02-26","Movimentação automática da OS #OS4181","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","810","69a6cea16409c40579a710a1","64894.995","699cc083556e474383750d71","[Pago] Recebimento OS #OS4181 - Parcela 2/2","65704.995","2026-03-03T12:05:53.955000","2026-03-03T12:05:53.955000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"2026-02-26","Movimentação automática da OS #OS4179","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","130","69a6ce8ae3741d9f686b7a12","64764.995","699cbf0ab9618987cdee6b1b","[Pago] Recebimento OS #OS4179 - Parcela 2/2","64894.995","2026-03-03T12:05:30.923000","2026-03-03T12:05:30.923000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"2026-02-27","Movimentação automática da OS #OS4192","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","3000","69a6ce67f6d23db450c7dadf","61764.995","6998d74d337d9952c21ec9e0","[Pago] Recebimento OS #OS4192 - Parcela 2/2","64764.995","2026-03-03T12:04:55.897000","2026-03-03T12:04:55.897000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"2026-02-27","Movimentação automática da OS #OS4211","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","530","69a6ce49caebf470a1e10757","61234.995","6998d6985ff3fdebb5cbcf82","[Pago] Recebimento OS #OS4211 - Parcela 2/2","61764.995","2026-03-03T12:04:25.208000","2026-03-03T12:04:25.208000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"2026-02-27","Movimentação automática da OS #OS4211","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","530","69a6ce471086a78115fb3eae","60704.995","6998d6985ff3fdebb5cbcf82","[Pago] Recebimento OS #OS4211 - Parcela 2/2","61234.995","2026-03-03T12:04:23.590000","2026-03-03T12:04:23.590000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"2026-02-27","Movimentação automática da OS #OS4210","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","485","69a6cd48161d1cfb645b3ff8","60219.995","6998d619ef1d8b1fc567453c","[Pago] Recebimento OS #OS4210 - Parcela 2/2","60704.995","2026-03-03T12:00:08.083000","2026-03-03T12:00:08.083000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"2026-02-23","Movimentação automática da OS #OS4185","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","655","69a6c86305be784260fb6ecd","59564.995","6998db41970c61c0f405a1ee","[Pago] Recebimento OS #OS4185 - Parcela 2/2","60219.995","2026-03-03T11:39:15.044000","2026-03-03T11:39:15.044000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"2026-02-23","Movimentação automática da OS #OS4185","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","655","69a6c85523b1571480d369ca","58909.995","6998db41970c61c0f405a1ee","[Pago] Recebimento OS #OS4185 - Parcela 2/2","59564.995","2026-03-03T11:39:01.547000","2026-03-03T11:39:01.547000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"2026-03-02","Movimentação automática da OS #OS4198","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","585","69a6c72692bc2bc83f71b831","58324.995","6998d50f1ca843c92bc27b5e","[Pago] Recebimento OS #OS4198 - Parcela 2/2","58909.995","2026-03-03T11:33:58.300000","2026-03-03T11:33:58.300000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"2026-03-02","Movimentação automática da OS #OS4228","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","350","69a6c6f36cf72c3d9914dd36","57974.995","69a6c6f22f1fe6412853120f","Recebimento OS #OS4228 - Parcela 2/2","58324.995","2026-03-03T11:33:07.248000","2026-03-03T11:33:07.248000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-02-24","Movimentação automática da OS #OS4228","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","0","69a6c6f21988e6ae72069dc0","57974.995","69a6c6f24ef014486c37f469","Recebimento OS #OS4228 - Parcela 1/2","57974.995","2026-03-03T11:33:06.307000","2026-03-03T11:33:06.307000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-02-27","Movimentação automática da OS #OS4183","6969375e673ef9939d2d37ad","entrada","69864e74fb6fe137d3577c07","4750","69a6c67bf8bbf5923c11bd51","716.75","69a6c67bef60940089581728","Recebimento OS #OS4183 - Parcela 2/2","5466.75","2026-03-03T11:31:07.794000","2026-03-03T11:31:07.794000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-02-18","Movimentação automática da OS #OS4183","6969375e673ef9939d2d37ad","entrada","69864e74fb6fe137d3577c07","0","69a6c67a02aed5658f21e957","716.75","69a6c67acfecfb93c6e97241","Recebimento OS #OS4183 - Parcela 1/2","716.75","2026-03-03T11:31:06.815000","2026-03-03T11:31:06.815000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-02-27","Movimentação automática da OS #OS4254","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","90","69a6c628289c5462368b5a5a","57884.995","69a6c62848cd28fd1c36b355","Recebimento OS #OS4254","57974.995","2026-03-03T11:29:44.902000","2026-03-03T11:29:44.902000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-02-27","Movimentação automática da OS #OS4240","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","1700","69a6c5995cf8d73e15f8dab8","56184.995","69a6c598ef6094008958169f","Recebimento OS #OS4240","57884.995","2026-03-03T11:27:21.288000","2026-03-03T11:27:21.288000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-01-21","Ref. ao lançamento financeiro: SIMPLES EMPRESA","6967da592d219d1a3411f847","saida","69864e74fb6fe137d3577c07","229.36","69a5e77b246d8af34d3a0fd8","56414.355","6966a6fcfaf6d845ba254ae9","SIMPLES EMPRESA","56184.995","2026-03-02T19:39:39.496000","2026-03-02T19:39:39.496000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"2026-01-21","Ref. ao lançamento financeiro: SIMPLES EMPRESA","6967da592d219d1a3411f847","saida","69864e74fb6fe137d3577c07","229.36","69a5e77b2c8f622f3014075a","56414.355","6966a6fcfaf6d845ba254ae9","SIMPLES EMPRESA","56184.995","2026-03-02T19:39:39.420000","2026-03-02T19:39:39.420000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"2026-02-27","Movimentação automática da OS #OS4200","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","1430","69a208155565e1240462b99b","54525.635","69a208142ef898e0d2c8fbef","Recebimento OS #OS4200 - Parcela 2/2","55955.635","2026-02-27T21:09:41.089000","2026-02-27T21:09:41.089000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-02-20","Movimentação automática da OS #OS4200","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","0","69a20814cb07e03d75590c37","54525.635","69a208137a0453d3d1de3ecf","Recebimento OS #OS4200 - Parcela 1/2","54525.635","2026-02-27T21:09:40.007000","2026-02-27T21:09:40.007000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-02-25","Movimentação automática da OS #OS4217","696a7a606110b7df8db70dd9","entrada","69864e74fb6fe137d3577c07","0","69a1e022ae67b1f8b23a1702","2882.5600000000004","69a1e02272b90aae06f747c2","Recebimento OS #OS4217 - Parcela 1/4","2882.5600000000004","2026-02-27T18:19:14.517000","2026-02-27T18:19:14.517000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-02-23","Movimentação automática da OS #OS4202","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","1330","69a1df6269c5ff4fa660f6e8","53195.635","6998d555f82410cac0b13961","[Pago] Recebimento OS #OS4202 - Parcela 2/2","54525.635","2026-02-27T18:16:02.675000","2026-02-27T18:16:02.675000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"2026-02-25","Movimentação automática da OS #OS4236","696a7a606110b7df8db70dd9","entrada","69864e74fb6fe137d3577c07","0","69a1dac95b9f425d550865ff","4332.56","69a1dac9efddaa5c93d02041","Recebimento OS #OS4236 - Parcela 1/3","4332.56","2026-02-27T17:56:25.624000","2026-02-27T17:56:25.624000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-02-26","Movimentação automática da OS #OS4205","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","2000","69a08a3555458caf04529da4","50966.275","69a08a3328862e72acb065cc","Recebimento OS #OS4205","52966.275","2026-02-26T18:00:21.334000","2026-02-26T18:00:21.334000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"2026-02-05","Movimentação automática da OS #OS4118","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","5495","699f7461b4bc173c0f022a75","45471.275","699f74609a59d682f979a73a","Recebimento OS #OS4118","50966.275","2026-02-25T22:14:57.443000","2026-02-25T22:14:57.443000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"2026-02-12","Movimentação automática da OS #OS4181","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","0","699cc082c80defdc5b25afd3","45471.275","699cc0812a8e533008da51de","Recebimento OS #OS4181 - Parcela 1/2","45471.275","2026-02-23T21:02:58.385000","2026-02-23T21:02:58.385000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"2026-02-12","Movimentação automática da OS #OS4190","6967da89b2b38c787b2c16c3","entrada","69864e74fb6fe137d3577c07","695","699cc02bdff441122ebfe239","6591","699cc02a7e066b231eb936d4","Recebimento OS #OS4190","7286","2026-02-23T21:01:31.682000","2026-02-23T21:01:31.682000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"2026-03-13","Movimentação automática da OS #OS4186","6968e1d83874701eaa7fdfcd","entrada","69864e74fb6fe137d3577c07","1300","699cbf96ebcb6332639acccd","550","699cbf95b5a397951940109a","Recebimento OS #OS4186 - Parcela 2/2","1850","2026-02-23T20:59:02.486000","2026-02-23T20:59:02.486000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"2026-02-11","Movimentação automática da OS #OS4186","6968e1d83874701eaa7fdfcd","entrada","69864e74fb6fe137d3577c07","0","699cbf949c28522a7d77a772","550","699cbf939cdc1d08e9f10064","Recebimento OS #OS4186 - Parcela 1/2","550","2026-02-23T20:59:00.112000","2026-02-23T20:59:00.112000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"2026-02-11","Movimentação automática da OS #OS4180","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","200","699cbf3897a3ebef2a0734d4","32511.275","699cbf3815983a8a4820bd5d","Recebimento OS #OS4180","32711.275","2026-02-23T20:57:28.663000","2026-02-23T20:57:28.663000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"2026-02-10","Movimentação automática da OS #OS4179","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","0","699cbf09ed83ce08865cc345","49941.275","699cbf08b9af5d8ec530f616","Recebimento OS #OS4179 - Parcela 1/2","49941.275","2026-02-23T20:56:41.273000","2026-02-23T20:56:41.273000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"2026-02-09","Movimentação automática da OS #OS4143","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","1380","699cbe2892afe5366324768a","28975.275","699cbe27f5ecfa24312ba9f2","Recebimento OS #OS4143","30355.275","2026-02-23T20:52:56.393000","2026-02-23T20:52:56.393000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"2026-03-09","Movimentação automática da OS #OS4048","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","120","699cbdf3aae5790fde53cc7d","27595.275","699cbdf3b98815d63a8fb0d5","Recebimento OS #OS4048 - Parcela 2/2","27715.275","2026-02-23T20:52:03.676000","2026-02-23T20:52:03.676000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"2026-02-05","Movimentação automática da OS #OS4048","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","0","699cbdf193136ac26c840d84","27595.275","699cbdf0ae24a02886f10a41","Recebimento OS #OS4048 - Parcela 1/2","27595.275","2026-02-23T20:52:01.526000","2026-02-23T20:52:01.526000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"2026-02-06","Movimentação automática da OS #OS4162","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","200","699cbdb25af9a7cfdfe88e7f","27395.275","699cbdb1939302680f71d01a","Recebimento OS #OS4162","27595.275","2026-02-23T20:50:58.193000","2026-02-23T20:50:58.193000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
"2026-02-13","Movimentação automática da OS #OS4129","6968e1d83874701eaa7fdfcd","entrada","69864e74fb6fe137d3577c07","760","699cbd593fc20c95706c9eed","577","699cbd5934b8b2c680b191bc","Recebimento OS #OS4129 - Parcela 2/2","1337","2026-02-23T20:49:29.758000","2026-02-23T20:49:29.758000","68bf5a54d2be85c156a85dfd","marquesmd9@gmail.com","false"
