ordem_servico_id,forma_pagamento,observacoes,numero_parcela,organization_id,data_pagamento,id,valor_parcela,data_vencimento,status,lancamento_financeiro_id,created_date,updated_date,created_by_id,created_by,is_sample
"699f3158a2ab0646286e02c1","cheque","","3","69864e74fb6fe137d3577c07","2026-03-17","69b94e1b955067606cc95438","2500","2026-04-25","pago","69b94e1c5e6fe2954b9876d7","2026-03-17T12:50:35.676000","2026-03-17T12:50:37.296000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"699f3158a2ab0646286e02c1","cheque","","2","69864e74fb6fe137d3577c07","2026-03-17","69b94e1a7f0e24e5687f371f","2500","2026-03-25","pago","69b94e1ac3d543f9eadb45de","2026-03-17T12:50:34.476000","2026-03-17T12:50:35.408000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"699f3158a2ab0646286e02c1","cheque","","1","69864e74fb6fe137d3577c07","2026-03-17","69b94e194bd8de9a42dcae26","0","2026-03-10","pago","69b94e1930cca803d2da2871","2026-03-17T12:50:33.291000","2026-03-17T12:50:34.220000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69b01327d70440ad2fc461aa","pix","","2","69864e74fb6fe137d3577c07","2026-03-17","69b94cb054f0f28d4dfb969c","380","2026-03-11","pago","69b94cb1f96787e28cb69235","2026-03-17T12:44:32.929000","2026-03-17T12:44:33.805000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69b01327d70440ad2fc461aa","pix","","1","69864e74fb6fe137d3577c07","2026-03-17","69b94cafcfaa52c8d7bad3c3","0","2026-03-10","pago","69b94caf10a880d214700175","2026-03-17T12:44:31.801000","2026-03-17T12:44:32.762000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69a1dbd629229bd5a28471e9","pix","","2","69864e74fb6fe137d3577c07","2026-03-17","69b94b4b31cb87a72fed3450","2500","2026-03-02","pago","69b94b4d77f19d39f55fa5c5","2026-03-17T12:38:35.460000","2026-03-17T12:38:42.190000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69a1dbd629229bd5a28471e9","pix","","1","69864e74fb6fe137d3577c07","2026-03-17","69b94b45ab23604ade904c48","0","2026-03-06","pago","69b94b46ffe1878bcab4fa8e","2026-03-17T12:38:29.767000","2026-03-17T12:38:33.958000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69a89beecd84c319dbcb3071","pix","","2","69864e74fb6fe137d3577c07","2026-03-17","69b94ad4fbc8620f5bd08481","900","2026-03-11","pago","69b94ad4f8946ac0bc8e4c1b","2026-03-17T12:36:36.405000","2026-03-17T12:36:37.244000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69a89beecd84c319dbcb3071","pix","","1","69864e74fb6fe137d3577c07","2026-03-17","69b94ad365f328c82d48e536","0","2026-03-10","pago","69b94ad3c1be9390aa313da3","2026-03-17T12:36:35.358000","2026-03-17T12:36:36.252000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69a5dab7954ee1ebe94a3f15","pix","","2","69864e74fb6fe137d3577c07","2026-03-17","69b94a284a2df08d7c3acff8","770","2026-03-06","pago","69b94a29f85b327390ef46fe","2026-03-17T12:33:44.951000","2026-03-17T12:33:45.849000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69a5dab7954ee1ebe94a3f15","pix","","1","69864e74fb6fe137d3577c07","2026-03-17","69b94a276500d1429d538b8d","0","2026-03-02","pago","69b94a2811a9185495619842","2026-03-17T12:33:43.849000","2026-03-17T12:33:44.756000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69a83e622a7762257a836190","dinheiro","","2","69864e74fb6fe137d3577c07","2026-03-17","69b949c002f62f0c8ab4adce","2190","2026-03-06","pago","69b949c0a595c0ae51c9883b","2026-03-17T12:32:00.433000","2026-03-17T12:32:01.386000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69a83e622a7762257a836190","dinheiro","","1","69864e74fb6fe137d3577c07","2026-03-17","69b949bf08f376bf018df195","0","2026-03-04","pago","69b949bfbd88e5f230c260cf","2026-03-17T12:31:59.437000","2026-03-17T12:32:00.285000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69a6c9a6022c65bfe91dbb20","cheque","","2","69864e74fb6fe137d3577c07","2026-03-17","69b9496eed05334c1275f97e","530","2026-03-09","pago","69b9496e371c08661cc10ced","2026-03-17T12:30:38.686000","2026-03-17T12:30:39.555000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69a6c9a6022c65bfe91dbb20","cheque","","1","69864e74fb6fe137d3577c07","2026-03-17","69b9496d89c9476e0686b347","0","2026-03-03","pago","69b9496ddfe103c484197ce1","2026-03-17T12:30:37.084000","2026-03-17T12:30:38.487000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"6996f8d87c5eb94a5f90241a","pix","","2","69864e74fb6fe137d3577c07","2026-03-17","69b94936c1305ef30d8ad3a7","120","2026-03-04","pago","69b949362c9b886deeb339fe","2026-03-17T12:29:42.499000","2026-03-17T12:29:43.406000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"6996f8d87c5eb94a5f90241a","pix","","1","69864e74fb6fe137d3577c07","2026-03-17","69b94935948ee7060a51c832","0","2026-03-03","pago","69b94935363e03f722e9f9fd","2026-03-17T12:29:41.398000","2026-03-17T12:29:42.301000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69ab30c96105f357ce925e2e","boleto","","3","69864e74fb6fe137d3577c07","","69b9470885f05aaba4af2aca","235","2026-04-15","pendente","69b9470807527dc1fdc2744a","2026-03-17T12:20:24.531000","2026-03-17T12:20:24.906000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69ab30c96105f357ce925e2e","boleto","","2","69864e74fb6fe137d3577c07","2026-03-26","69b9470789c95b6979bf33f1","235","2026-03-26","pago","69b947084569151ac9ac73de","2026-03-17T12:20:23.919000","2026-04-08T17:09:31.352000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69ab30c96105f357ce925e2e","boleto","","1","69864e74fb6fe137d3577c07","2026-03-17","69b94706aeecf12f566f98d6","0","2026-03-05","pago","69b9470633378715b8e15079","2026-03-17T12:20:22.798000","2026-03-17T12:20:23.749000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69a087de5a13759b76c30b17","boleto","","3","69864e74fb6fe137d3577c07","","69b946461200285f8cd9ac72","371","2026-04-15","pendente","69b94646784bffb3c275f9bd","2026-03-17T12:17:10.442000","2026-03-17T12:17:10.775000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69a087de5a13759b76c30b17","boleto","","2","69864e74fb6fe137d3577c07","2026-03-25","69b94645fd5a77e45484edd7","371","2026-03-25","pago","69b946466f9eabc0aec86fd6","2026-03-17T12:17:09.939000","2026-04-08T17:09:04.547000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69a087de5a13759b76c30b17","boleto","","1","69864e74fb6fe137d3577c07","2026-03-17","69b946447f9dfae95f0a1e02","0","2026-03-05","pago","69b94645d0ececefda09e4d9","2026-03-17T12:17:08.430000","2026-03-17T12:17:09.777000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69a0336b8e4939e77f8f131c","boleto","","5","69864e74fb6fe137d3577c07","","69b9459875a77d634d6fb457","518","2026-05-25","pendente","69b9459937747741af4d50c4","2026-03-17T12:14:16.853000","2026-03-17T12:14:17.227000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69a0336b8e4939e77f8f131c","boleto","","4","69864e74fb6fe137d3577c07","","69b945984f4500059d1e2179","518","2026-05-04","pendente","69b945986c6160b653bb0824","2026-03-17T12:14:16.357000","2026-03-17T12:14:16.657000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69a0336b8e4939e77f8f131c","boleto","","3","69864e74fb6fe137d3577c07","2026-04-14","69b94597837780df2dc09cf1","517","2026-04-14","pago","69b945982004cab3ffe536c0","2026-03-17T12:14:15.861000","2026-04-16T21:59:50.858000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69a0336b8e4939e77f8f131c","boleto","","2","69864e74fb6fe137d3577c07","2026-03-23","69b945979e1d9494a075b074","517","2026-03-23","pago","69b94597df95391c36f795c7","2026-03-17T12:14:15.324000","2026-03-24T18:01:18.294000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69a0336b8e4939e77f8f131c","boleto","","1","69864e74fb6fe137d3577c07","2026-03-17","69b945969d65486aa9a1a678","0","2026-03-03","pago","69b945960c44362579518b25","2026-03-17T12:14:14.320000","2026-03-17T12:14:15.179000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"699da231184e1ec8d897083e","boleto","","3","69864e74fb6fe137d3577c07","2026-04-14","69b9453307e23e52018ecf60","260","2026-04-14","pago","69b94533b580b38a0eba3c08","2026-03-17T12:12:35.303000","2026-04-16T22:00:25.576000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"699da231184e1ec8d897083e","boleto","","2","69864e74fb6fe137d3577c07","2026-03-23","69b94532f73867eb4c93fa13","260","2026-03-23","pago","69b9453265f328c82d48e0f3","2026-03-17T12:12:34.746000","2026-03-24T18:01:36.814000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"699da231184e1ec8d897083e","boleto","","1","69864e74fb6fe137d3577c07","2026-03-17","69b94531ffdae46563bfe496","0","2026-03-03","pago","69b94531c9452b928e0265a8","2026-03-17T12:12:33.681000","2026-03-17T12:12:34.562000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69a19b0700e34ed66c17d4b1","pix","","2","69864e74fb6fe137d3577c07","2026-03-17","69b944d1b9ba16cdaab213a1","485","2026-03-04","pago","69b944d1c5fe55ca9ebcc29b","2026-03-17T12:10:57.443000","2026-03-17T12:10:58.444000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69a19b0700e34ed66c17d4b1","pix","","1","69864e74fb6fe137d3577c07","2026-03-17","69b944ce535ca4809f2f0d18","0","2026-03-03","pago","69b944ce8abc6791646604ac","2026-03-17T12:10:54.720000","2026-03-17T12:10:57.254000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69a596485b72f9ef9638a8aa","dinheiro","","2","69864e74fb6fe137d3577c07","2026-03-17","69b94374e6200db7f9ebc58e","120","2026-03-30","pago","69b9437585f05aaba4af2791","2026-03-17T12:05:08.882000","2026-03-17T12:05:09.771000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69a596485b72f9ef9638a8aa","dinheiro","","1","69864e74fb6fe137d3577c07","2026-03-17","69b94373c1305ef30d8abe76","0","2026-03-02","pago","69b9437389c95b6979bf30b0","2026-03-17T12:05:07.645000","2026-03-17T12:05:08.702000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"699d994d14f53898994686e9","pix","","2","69864e74fb6fe137d3577c07","2026-03-10","69af260723de5d2b13911df1","980","2026-03-09","pago","69af2607a1fa7d1af706ce90","2026-03-09T19:56:55.364000","2026-03-17T16:52:03.100000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"699d994d14f53898994686e9","pix","","1","69864e74fb6fe137d3577c07","2026-03-09","69af2606f42d94151e3574e3","0","2026-02-24","pago","69af260691e0008324af2e9c","2026-03-09T19:56:54.282000","2026-03-09T19:56:55.206000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"697cb27d9e78340057df8d31","cartao_credito","","2","69864e74fb6fe137d3577c07","2026-03-09","69af1a238626ceb5860e8b7c","3810","2026-03-06","pago","69af1a235900364546715bac","2026-03-09T19:06:11.381000","2026-03-09T19:06:12.277000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"697cb27d9e78340057df8d31","cartao_credito","","1","69864e74fb6fe137d3577c07","2026-03-09","69af1a226d3b94a039fa6576","0","2026-02-26","pago","69af1a222d68000b0d5f5316","2026-03-09T19:06:10.224000","2026-03-09T19:06:11.176000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"6984c97418136d0e500e056b","dinheiro","","3","69864e74fb6fe137d3577c07","2026-03-09","69af1921484fdf7537e01876","20","2026-03-03","pago","69af19215f7f69783730e242","2026-03-09T19:01:53.130000","2026-03-09T19:01:54.124000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"6984c97418136d0e500e056b","dinheiro","","2","69864e74fb6fe137d3577c07","2026-03-09","69af19203f49de7e131eab4b","100","2026-02-18","pago","69af192072cb8e5d607b8c33","2026-03-09T19:01:52.110000","2026-03-09T19:01:52.932000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"6984c97418136d0e500e056b","dinheiro","","1","69864e74fb6fe137d3577c07","2026-03-09","69af191f8cbd4050094fcc60","0","2026-02-05","pago","69af191fd0c04b043819f094","2026-03-09T19:01:51.073000","2026-03-09T19:01:51.951000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"698dbb8199230aabcaf53de2","cheque","","2","69864e74fb6fe137d3577c07","2026-03-09","69af1772d3bf0f28971ca8d5","90","2026-03-09","pago","69af17729e418abe12e285ad","2026-03-09T18:54:42.495000","2026-03-09T18:54:43.436000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"698dbb8199230aabcaf53de2","cheque","","1","69864e74fb6fe137d3577c07","2026-03-09","69af17719fec93881147554f","0","2026-02-12","pago","69af17713ff191ffab0efb12","2026-03-09T18:54:41.495000","2026-03-09T18:54:42.335000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"698234f153753f156fd32de4","cheque","","2","69864e74fb6fe137d3577c07","2026-03-09","69af17360620e60dafa38aa1","180","2026-03-09","pago","69af1736fe9d930de5283db7","2026-03-09T18:53:42.551000","2026-03-09T18:53:43.367000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"698234f153753f156fd32de4","cheque","","1","69864e74fb6fe137d3577c07","2026-03-09","69af17359eb0e08136412fbc","0","2026-02-03","pago","69af1735991167dec5b09bc2","2026-03-09T18:53:41.528000","2026-03-09T18:53:42.398000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"698c686108d8f09af5f38f8a","cheque","","2","69864e74fb6fe137d3577c07","2026-03-09","69af16f636c30e126f141c29","850","2026-03-09","pago","69af16f64ee2342a8e76ff63","2026-03-09T18:52:38.551000","2026-03-09T18:52:39.428000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"698c686108d8f09af5f38f8a","cheque","","1","69864e74fb6fe137d3577c07","2026-03-09","69af16f5ee1e30b1e0c0c525","0","2026-02-11","pago","69af16f55f7f69783730e12b","2026-03-09T18:52:37.503000","2026-03-09T18:52:38.399000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69a99208f466d4fb922fd903","pix","","2","69864e74fb6fe137d3577c07","","69a9d7f8f36c05cb6632bbfa","1272","2025-12-31","pendente","69a9d7f8c62a2608fdf82c2d","2026-03-05T19:22:32.707000","2026-03-05T19:22:33.049000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69a99208f466d4fb922fd903","pix","","1","69864e74fb6fe137d3577c07","2026-03-05","69a9d7f7561abf96e4f18758","0","2026-02-12","pago","69a9d7f75241f8005c6648ca","2026-03-05T19:22:31.719000","2026-03-05T19:22:32.565000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69a98a95479700755a651377","pix","","2","69864e74fb6fe137d3577c07","","69a9d4fcd09006c26a29fbde","995","2025-12-31","pendente","69a9d4fd561abf96e4f1852b","2026-03-05T19:09:48.988000","2026-03-05T19:09:50.089000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69a98a95479700755a651377","pix","","1","69864e74fb6fe137d3577c07","2026-03-05","69a9d4fb88e8d7e19dcd69e7","0","2026-02-09","pago","69a9d4fc32d6d3ae186f4618","2026-03-05T19:09:47.962000","2026-03-05T19:09:48.814000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69693db2be7764ce531ade6c","cheque","","3","69864e74fb6fe137d3577c07","2026-03-05","69a9cf024a1f7c24e96b4d4c","430","2026-02-23","pago","69a9cf03922ab7ab2bf07016","2026-03-05T18:44:18.957000","2026-03-05T18:44:20.435000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69693db2be7764ce531ade6c","cheque","","2","69864e74fb6fe137d3577c07","2026-03-05","69a9cf00b20ed70391de37ff","200","2026-02-23","pago","69a9cf014b596d31f4752dc3","2026-03-05T18:44:16.681000","2026-03-05T18:44:18.745000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69693db2be7764ce531ade6c","cheque","","1","69864e74fb6fe137d3577c07","2026-03-05","69a9ceff2329d55b251d8d3c","0","2026-01-12","pago","69a9ceffac1b496f9a3a8e8f","2026-03-05T18:44:15.590000","2026-03-05T18:44:16.515000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69a9c6896ddde6988d6ab72a","pix","","2","69864e74fb6fe137d3577c07","","69a9cb22ae07c7f0e3efc7a7","572","2025-12-31","pendente","69a9cb23fe906c197232ebba","2026-03-05T18:27:46.486000","2026-03-05T18:27:49.113000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69a9c6896ddde6988d6ab72a","pix","","1","69864e74fb6fe137d3577c07","2026-03-05","69a9cb1f611937af6655906a","0","2026-01-21","pago","69a9cb1f86925b4b0d7823f4","2026-03-05T18:27:43.602000","2026-03-05T18:27:45.461000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69a860126e7007cbe46c6ebe","cheque","","2","69864e74fb6fe137d3577c07","2026-03-05","69a989a05b2f93af27a1b7c8","1450","2026-03-25","pago","69a989a09147e903411fb2f5","2026-03-05T13:48:16.774000","2026-03-05T13:48:19.129000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69a860126e7007cbe46c6ebe","cheque","","1","69864e74fb6fe137d3577c07","2026-03-05","69a9899fb76081d8d87224b7","0","2026-02-26","pago","69a9899facfd84640bbd8ce1","2026-03-05T13:48:15.758000","2026-03-05T13:48:16.620000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"699899618b363a9504bab744","boleto","","4","69864e74fb6fe137d3577c07","","69a8767364ab0578ba81c9af","476","2026-04-27","pendente","69a876739a9e969d61baa0b3","2026-03-04T18:14:11.099000","2026-03-04T18:14:11.442000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"699899618b363a9504bab744","boleto","","3","69864e74fb6fe137d3577c07","2026-04-06","69a87672503d49e76e1d3137","477","2026-04-06","pago","69a87672426dae124702470d","2026-03-04T18:14:10.542000","2026-04-08T17:06:59.807000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"699899618b363a9504bab744","boleto","","2","69864e74fb6fe137d3577c07","2026-03-16","69a87672b0badc0facb29604","477","2026-03-16","pago","69a8767277fbc95f10602a8c","2026-03-04T18:14:10.061000","2026-04-08T17:07:36.635000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"699899618b363a9504bab744","boleto","","1","69864e74fb6fe137d3577c07","2026-03-04","69a87671b2527aee2f1b7433","0","2026-02-24","pago","69a876716d251a71689ed3d7","2026-03-04T18:14:09.049000","2026-03-04T18:14:09.880000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69834cdfce5dac7f64fecc39","cheque","","4","69864e74fb6fe137d3577c07","2026-02-13","69a87366a24d1c6bcb5806ea","145","2026-05-10","pago","69a873660be44f17fcbb320e","2026-03-04T18:01:10.629000","2026-03-09T19:23:24.579000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69834cdfce5dac7f64fecc39","cheque","","3","69864e74fb6fe137d3577c07","2026-03-04","69a87365c6dbdfde01d82bec","200","2026-02-23","pago","69a873655df0bb2a8a99b87f","2026-03-04T18:01:09.458000","2026-03-04T18:01:10.426000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69834cdfce5dac7f64fecc39","cheque","","2","69864e74fb6fe137d3577c07","2026-03-04","69a87364f34640458413297d","5","2026-03-23","pago","69a87364e18a3d2ffe4e6a87","2026-03-04T18:01:08.039000","2026-03-04T18:01:09.293000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69834cdfce5dac7f64fecc39","cheque","","1","69864e74fb6fe137d3577c07","2026-03-04","69a873627fc7cb5dbd780545","0","2026-02-10","pago","69a8736388c73bc3d41bfd43","2026-03-04T18:01:06.933000","2026-03-04T18:01:07.895000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"699dd2a6dc35e4b502163d54","dinheiro","","2","69864e74fb6fe137d3577c07","2026-02-27","69a86b2cc6e185d953be750e","290","2026-02-27","pago","69a86b2c8f2fe639ec270017","2026-03-04T17:26:04.283000","2026-03-04T17:44:32.375000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"699dd2a6dc35e4b502163d54","dinheiro","","1","69864e74fb6fe137d3577c07","2026-03-04","69a86b2b12f3c0051aaaa0fc","0","2026-02-25","pago","69a86b2bd0f46625a32ece92","2026-03-04T17:26:03.224000","2026-03-04T17:26:04.115000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"698f4eee03cfdc8e43bd28cb","dinheiro","","2","69864e74fb6fe137d3577c07","2026-02-27","69a86ae0f26bf713732e7757","3800","2026-02-27","pago","69a86ae0656fdf63fe039d46","2026-03-04T17:24:48.687000","2026-03-04T17:24:58.119000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"698f4eee03cfdc8e43bd28cb","dinheiro","","1","69864e74fb6fe137d3577c07","2026-03-04","69a86adfc2722e64e4578bce","0","2026-02-23","pago","69a86adf511f08f9f2f28733","2026-03-04T17:24:47.742000","2026-03-04T17:24:48.521000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
